,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.42,0.47,0.0,0.0,0.09,0.65,0.12,0.52,0.85,0.11,0.12,0.16,0.2,0.24,0.49,0.04
customsagetv.csv,0.04,0.0,0.02,0.0,0.0,0.0,0.05,0.04,0.31,0.04,0.07,0.0,0.11,0.0,0.15,0.98
fluidium.csv,0.42,0.43,0.02,0.55,0.32,0.35,0.21,0.35,0.23,0.23,0.44,0.24,0.34,1.0,0.12,0.52
guineu.csv,0.96,0.17,1.0,0.91,0.59,0.3,0.07,0.39,0.38,0.25,0.34,0.37,0.34,0.57,0.22,0.58
inkscape.csv,0.27,0.38,0.26,0.45,0.05,0.0,0.95,0.17,0.15,0.36,0.14,0.24,0.05,0.19,0.07,0.0
mpqc.csv,0.38,0.18,0.1,0.0,0.0,0.9,0.12,0.48,0.31,0.32,0.65,0.39,0.3,0.71,0.2,0.52
nsis.csv,0.69,0.77,0.83,0.64,0.91,0.6,0.91,0.57,0.38,0.96,1.0,0.82,0.73,0.86,0.76,0.94
octave.csv,0.42,0.61,0.74,0.55,0.86,0.25,0.56,0.43,0.31,0.54,0.27,0.42,0.45,0.24,0.41,0.38
owfs.csv,0.62,0.32,0.26,1.0,0.23,0.15,0.19,0.39,0.46,0.34,0.03,0.26,0.5,0.1,0.47,0.1
owlib.csv,0.85,0.97,0.79,1.0,0.82,0.45,0.42,0.74,0.62,0.34,0.83,0.42,0.68,0.71,0.56,0.83
pamguard.csv,0.31,0.26,0.1,0.64,0.14,0.3,0.23,0.35,0.54,0.23,0.15,0.16,0.41,0.19,0.98,0.15
prelude.csv,0.88,0.92,1.0,1.0,1.0,0.8,1.0,0.87,1.0,0.96,0.65,0.95,0.91,0.67,0.93,0.92
robocode.csv,0.73,0.47,0.33,0.73,0.36,0.55,0.53,0.96,0.62,0.68,0.19,0.34,0.77,0.62,0.58,0.75
uwom-server.csv,0.31,0.06,0.0,0.09,0.09,0.05,0.28,0.39,0.54,0.93,0.05,0.11,0.34,0.43,0.29,0.48
zengine.csv,0.92,0.91,1.0,0.82,0.91,0.85,0.95,0.91,0.85,0.79,0.84,1.0,1.0,0.71,0.97,0.94
zildo.csv,0.62,0.58,0.6,0.45,0.27,0.6,0.37,0.3,0.69,0.29,0.35,0.47,0.93,0.33,0.61,0.33
