,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.46,0.47,0.0,0.0,0.11,0.57,0.14,0.54,0.88,0.13,0.14,0.19,0.24,0.28,0.43,0.05
customsagetv.csv,0.05,0.0,0.02,0.0,0.0,0.0,0.06,0.05,0.36,0.05,0.09,0.0,0.13,0.0,0.18,0.98
fluidium.csv,0.46,0.47,0.02,0.56,0.35,0.38,0.25,0.4,0.27,0.27,0.46,0.26,0.38,0.99,0.14,0.55
guineu.csv,0.97,0.2,0.0,0.3,0.45,0.33,0.09,0.42,0.42,0.28,0.39,0.39,0.38,0.53,0.26,0.62
inkscape.csv,0.31,0.42,0.31,0.49,0.06,0.0,0.95,0.2,0.18,0.4,0.17,0.28,0.06,0.23,0.09,0.0
mpqc.csv,0.41,0.21,0.12,0.0,0.0,0.92,0.14,0.22,0.3,0.35,0.52,0.35,0.29,0.51,0.24,0.34
nsis.csv,0.54,0.51,0.0,0.22,0.05,0.36,0.32,0.49,0.41,0.44,1.0,0.29,0.54,0.42,0.62,0.37
octave.csv,0.44,0.49,0.69,0.56,0.88,0.28,0.54,0.45,0.33,0.55,0.3,0.46,0.44,0.28,0.39,0.42
owfs.csv,0.63,0.37,0.31,1.0,0.27,0.18,0.22,0.42,0.49,0.38,0.04,0.3,0.54,0.12,0.49,0.12
owlib.csv,0.69,0.98,0.57,0.51,0.38,0.47,0.45,0.59,0.51,0.37,0.6,0.4,0.61,0.51,0.57,0.73
pamguard.csv,0.34,0.29,0.12,0.52,0.17,0.34,0.26,0.38,0.56,0.26,0.18,0.19,0.44,0.22,0.98,0.17
prelude.csv,0.39,0.32,1.0,0.41,0.05,0.23,0.33,0.53,0.6,0.3,0.52,0.5,0.37,0.52,0.24,0.5
robocode.csv,0.59,0.51,0.38,0.61,0.4,0.52,0.56,0.96,0.64,0.63,0.22,0.38,0.66,0.61,0.55,0.72
uwom-server.csv,0.35,0.07,0.0,0.11,0.11,0.06,0.32,0.41,0.41,0.94,0.06,0.13,0.37,0.48,0.33,0.52
zengine.csv,0.09,0.24,0.0,0.34,0.43,0.29,0.48,0.5,0.72,0.57,0.61,1.0,0.21,0.51,0.0,0.27
zildo.csv,0.64,0.58,0.62,0.47,0.31,0.6,0.41,0.34,0.7,0.33,0.39,0.52,0.94,0.37,0.47,0.38
