,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.42,0.38,0.0,0.0,0.18,0.16,0.42,0.52,1.0,0.21,0.83,1.0,0.6,0.56,0.56,0.22
customsagetv.csv,0.14,0.0,1.0,0.0,0.0,0.0,0.4,1.0,0.5,0.18,1.0,0.0,0.62,0.0,0.69,1.0
fluidium.csv,0.48,0.49,0.17,0.23,0.14,0.12,0.6,0.67,0.14,0.2,0.93,0.56,0.58,0.91,0.58,0.71
guineu.csv,1.0,0.61,0.79,0.17,0.14,0.12,0.23,0.45,0.22,0.18,0.97,0.7,0.6,0.41,0.68,0.79
inkscape.csv,0.26,0.56,1.0,0.29,0.09,0.0,0.98,0.57,0.5,0.31,0.92,0.9,0.33,0.5,0.57,0.0
mpqc.csv,0.28,0.4,0.8,0.0,0.0,1.0,0.36,0.3,0.09,0.21,0.92,0.62,0.29,0.41,0.63,0.42
nsis.csv,0.31,0.4,0.76,0.12,0.16,0.11,0.57,0.41,0.18,0.27,1.0,0.74,0.5,0.42,0.68,0.56
octave.csv,0.31,0.36,0.86,0.21,1.0,0.1,0.59,0.43,0.12,0.31,0.88,0.84,0.43,0.38,0.52,0.61
owfs.csv,0.46,0.66,1.0,1.0,0.24,0.1,0.5,0.43,0.26,0.32,0.6,0.91,0.73,0.33,0.67,0.31
owlib.csv,0.39,1.0,0.8,0.2,0.17,0.15,0.62,0.47,0.17,0.22,0.93,0.67,0.55,0.41,0.72,0.66
pamguard.csv,0.22,0.3,0.67,0.16,0.38,0.26,0.4,0.42,0.27,0.18,0.93,0.86,0.51,0.36,1.0,0.24
prelude.csv,0.31,0.4,1.0,0.19,0.18,0.14,0.6,0.48,0.23,0.26,0.92,0.78,0.51,0.4,0.64,0.57
robocode.csv,0.33,0.53,0.93,0.2,0.28,0.15,0.72,0.96,0.33,0.3,0.89,0.81,0.58,0.52,0.65,0.7
uwom-server.csv,0.4,0.14,0.0,1.0,0.18,0.07,0.71,0.39,0.14,1.0,1.0,1.0,0.47,0.64,0.71,0.69
zengine.csv,0.3,0.4,0.79,0.16,0.18,0.15,0.6,0.48,0.26,0.26,0.94,1.0,0.51,0.41,0.63,0.54
zildo.csv,0.5,0.48,0.89,0.17,0.22,0.21,0.64,0.64,0.38,0.24,0.94,0.95,1.0,0.47,0.59,0.77
