,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.63,0.31,0.63,0.99,0.14,0.63,0.29
chrysalis.csv,0.62,0.41,0.62,0.88,0.19,0.61,0.59
jahshaka.csv,0.55,0.51,0.31,0.4,0.15,0.5,0.42
jam-daq.csv,0.64,0.15,0.43,0.63,0.37,0.65,0.13
jatlas.csv,0.63,0.3,0.53,0.72,0.53,0.59,0.41
jedit.csv,0.77,0.31,0.6,0.98,0.12,0.62,0.3
open-media-library.csv,0.62,0.45,0.71,0.84,0.22,0.66,0.0
