,fbmanager.csv,scen-connect.csv,wxlua.csv,officefloor.csv,stuproa-cims.csv,tart.csv,ontopia.csv,jgossipforum.csv,powerfolder.csv,madman.csv,power-architect.csv,hannosset.csv,bzbyte.csv,mediaportal.csv,poormans.csv,fleet-simulator.csv,ninject.csv,jruby.csv,hydrate.csv,uface.csv
bzbyte.csv,0.0,42.0,2.0,102.0,3.0,12.0,0.0,150.0,50.0,25.0,0.0,15.0,0.0,23.0,3.0,2.0,8.0,0.0,2.0,0.0
fbmanager.csv,0.0,13.0,1.0,276.0,2.0,21.0,0.0,15.0,32.0,8.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,5.0
fleet-simulator.csv,1.0,37.0,0.0,75.0,6.0,12.0,0.0,84.0,72.0,25.0,0.0,19.0,0.0,23.0,7.0,0.0,27.0,0.0,3.0,0.0
hannosset.csv,64.0,61.0,0.0,3.0,204.0,93.0,89.0,224.0,125.0,56.0,0.0,0.0,0.0,5.0,1.0,61.0,59.0,144.0,1.0,0.0
hydrate.csv,2.0,25.0,1.0,22.0,1.0,2.0,0.0,74.0,69.0,13.0,0.0,5.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,1.0
jgossipforum.csv,64.0,61.0,0.0,1376.0,0.0,93.0,89.0,0.0,125.0,56.0,0.0,74.0,0.0,2.0,161.0,61.0,59.0,144.0,0.0,161.0
jruby.csv,0.0,61.0,0.0,76.0,2.0,4.0,0.0,85.0,75.0,5.0,0.0,13.0,0.0,6.0,16.0,0.0,1.0,0.0,1.0,0.0
madman.csv,0.0,18.0,0.0,29.0,11.0,93.0,0.0,224.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0
mediaportal.csv,64.0,61.0,0.0,344.0,6.0,3.0,0.0,146.0,81.0,1.0,0.0,74.0,0.0,0.0,18.0,2.0,27.0,0.0,1.0,0.0
ninject.csv,0.0,8.0,0.0,26.0,0.0,93.0,0.0,224.0,1.0,2.0,0.0,74.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
officefloor.csv,0.0,61.0,0.0,0.0,6.0,93.0,0.0,127.0,125.0,56.0,0.0,4.0,0.0,4.0,11.0,2.0,27.0,0.0,2.0,0.0
ontopia.csv,2.0,61.0,2.0,323.0,1.0,12.0,0.0,130.0,76.0,13.0,0.0,12.0,0.0,3.0,39.0,2.0,9.0,0.0,1.0,7.0
poormans.csv,4.0,10.0,2.0,64.0,2.0,93.0,0.0,224.0,10.0,15.0,0.0,12.0,0.0,18.0,0.0,0.0,2.0,0.0,2.0,0.0
power-architect.csv,1.0,55.0,0.0,143.0,1.0,16.0,1.0,89.0,36.0,19.0,0.0,18.0,0.0,27.0,20.0,0.0,18.0,0.0,3.0,0.0
powerfolder.csv,64.0,61.0,95.0,1376.0,204.0,93.0,0.0,224.0,0.0,56.0,0.0,74.0,0.0,0.0,1.0,61.0,59.0,144.0,51.0,161.0
stuproa-cims.csv,1.0,61.0,0.0,311.0,0.0,11.0,0.0,110.0,67.0,15.0,0.0,17.0,0.0,19.0,27.0,0.0,28.0,0.0,4.0,0.0
tart.csv,64.0,0.0,0.0,1376.0,0.0,0.0,1.0,224.0,125.0,56.0,67.0,74.0,1.0,636.0,161.0,0.0,59.0,0.0,0.0,1.0
uface.csv,3.0,44.0,1.0,84.0,4.0,12.0,0.0,83.0,74.0,22.0,0.0,18.0,0.0,3.0,6.0,0.0,14.0,0.0,3.0,0.0
wxlua.csv,0.0,37.0,0.0,323.0,4.0,6.0,0.0,151.0,88.0,22.0,0.0,16.0,0.0,24.0,39.0,0.0,32.0,0.0,3.0,0.0
