,recall,precision,pf,wins
bnetd.csv,0.865,0.595,0.625,9
carabiner.csv,0.685,0.67,0.5700000000000001,11
elvishrayrenderer.csv,0.72,0.555,0.71,3
fleet-simulator.csv,0.915,0.535,0.78,2
gmerlin.csv,0.27,0.645,0.16999999999999998,13
gnome-jabber.csv,0.79,0.485,0.72,0
ipfilter.csv,0.775,0.5349999999999999,0.685,4
irplus.csv,0.5549999999999999,0.575,0.4,8
mevenide.csv,0.585,0.61,0.595,7
moving-pictures.csv,0.7,0.5800000000000001,0.6799999999999999,5
opensim4opencog.csv,0.09,0.62,0.025,12
rockbox.csv,0.59,0.635,0.46499999999999997,10
ta3d.csv,0.875,0.505,0.725,1
xcmetadataservicestoolkit.csv,0.6699999999999999,0.5700000000000001,0.5449999999999999,6
