,umber.csv,wpdev.csv,orc.csv,ivatamasks.csv,plato.csv,onotoa.csv,rodin-b-sharp.csv,gwanted.csv,proftp.csv,echongl.csv,xpontus.csv,unicase.csv,uclmda.csv,google-web-toolkit.csv,findbugs.csv,codesmith.csv
codesmith.csv,1.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,42.0,0.0,2.0,1.0,0.0,0.0
echongl.csv,4.0,0.0,17.0,2.0,0.0,0.0,1.0,35.0,3.0,0.0,71.0,0.0,1.0,4.0,0.0,1.0
findbugs.csv,4.0,0.0,17.0,2.0,0.0,0.0,1.0,46.0,1.0,0.0,84.0,0.0,2.0,4.0,0.0,0.0
google-web-toolkit.csv,4.0,0.0,14.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,78.0,0.0,1.0,3.0,0.0,1.0
gwanted.csv,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,48.0,2.0,0.0,2.0,1.0,0.0
ivatamasks.csv,4.0,0.0,52.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,73.0,1.0,1.0,1.0,0.0,0.0
onotoa.csv,4.0,0.0,23.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,117.0,1.0,2.0,4.0,0.0,1.0
orc.csv,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,136.0,34.0,1.0,2.0,0.0,1.0,2.0
plato.csv,3.0,0.0,17.0,1.0,0.0,0.0,1.0,19.0,2.0,0.0,81.0,0.0,2.0,4.0,0.0,0.0
proftp.csv,8.0,0.0,3.0,2.0,0.0,0.0,1.0,23.0,0.0,0.0,54.0,0.0,168.0,2.0,7.0,97.0
rodin-b-sharp.csv,2.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,5.0,0.0,117.0,0.0,0.0,2.0,3.0,0.0
uclmda.csv,73.0,0.0,36.0,144.0,2.0,0.0,8.0,163.0,0.0,0.0,117.0,4.0,0.0,0.0,0.0,1.0
umber.csv,1.0,0.0,16.0,2.0,0.0,0.0,1.0,20.0,4.0,0.0,73.0,0.0,1.0,2.0,4.0,0.0
unicase.csv,1.0,0.0,8.0,1.0,0.0,0.0,1.0,20.0,2.0,0.0,77.0,0.0,3.0,4.0,0.0,0.0
wpdev.csv,4.0,0.0,17.0,2.0,0.0,0.0,1.0,23.0,2.0,0.0,93.0,0.0,2.0,4.0,0.0,0.0
