,f1,g,recall,precision,pf,wins
autat.csv,0.47,0.44,0.4,0.55,0.21,8
botsnscouts.csv,0.43,0.49,0.51,0.44,0.41,6
cities3d.csv,0.44,0.59,0.58,0.46,0.39,9
dynalloy.csv,0.5,0.61,0.7,0.53,0.42,15
electric-core.csv,0.6,0.63,0.79,0.46,0.58,14
findbugs.csv,0.52,0.57,0.7,0.6,0.39,16
img-browse-sort.csv,0.47,0.54,0.5,0.58,0.29,13
jparsec.csv,0.46,0.49,0.85,0.35,0.81,5
moast.csv,0.44,0.37,0.47,0.4,0.45,2
mptvseries.csv,0.47,0.49,0.45,0.54,0.2,11
mvnforum.csv,0.41,0.42,0.4,0.41,0.38,3
nosleepsoftware.csv,0.11,0.1,0.08,0.2,0.16,0
ogre.csv,0.44,0.43,0.66,0.4,0.78,1
openfrag.csv,0.53,0.58,0.71,0.43,0.52,10
qdvdauthor.csv,0.49,0.44,0.44,0.41,0.47,4
sumatrapdf.csv,0.57,0.51,0.87,0.4,0.79,7
zxing.csv,0.49,0.6,0.62,0.5,0.41,12
