,dynalloy.csv,electric-core.csv,nosleepsoftware.csv,cities3d.csv,mptvseries.csv,mvnforum.csv,botsnscouts.csv,sumatrapdf.csv,ogre.csv,autat.csv,openfrag.csv,jparsec.csv,img-browse-sort.csv,qdvdauthor.csv,findbugs.csv,moast.csv,zxing.csv
autat.csv,0.44,0.96,0.57,0.89,0.6,0.5,0.56,0.82,0.95,0.65,0.71,0.41,0.89,0.5,0.55,0.56,0.71
botsnscouts.csv,0.39,0.44,0.75,0.65,0.67,0.42,0.44,0.4,0.41,0.52,0.55,0.38,0.29,0.32,0.34,0.96,0.48
cities3d.csv,0.56,0.7,0.44,0.58,0.5,0.33,0.71,0.62,0.79,0.35,0.89,0.45,0.6,0.37,0.42,0.55,0.42
dynalloy.csv,0.66,0.89,0.65,0.46,0.5,0.41,0.63,0.66,0.98,0.92,0.53,0.41,0.42,0.57,0.49,0.42,0.51
electric-core.csv,0.45,0.6,0.63,0.4,0.39,0.38,0.41,0.55,0.47,0.34,0.42,0.4,0.35,0.37,0.4,0.4,0.52
findbugs.csv,0.58,0.86,0.52,0.62,0.48,0.41,0.9,0.67,0.96,0.48,0.63,0.39,0.55,0.35,0.67,0.41,0.45
img-browse-sort.csv,0.53,0.48,0.67,0.5,0.58,0.56,0.64,0.5,0.69,0.37,0.61,0.42,0.64,0.4,0.58,0.42,0.92
jparsec.csv,0.38,0.37,0.37,0.34,0.39,0.39,0.33,0.37,0.43,0.32,0.45,0.48,0.37,0.38,0.32,0.69,0.44
moast.csv,0.64,0.52,0.0,0.45,0.81,0.37,0.33,0.34,0.91,0.91,0.83,0.62,0.31,0.89,0.53,0.44,0.62
mptvseries.csv,0.66,0.66,0.89,0.55,0.47,0.44,0.64,0.62,0.95,0.7,0.71,0.38,0.56,0.41,0.58,0.0,0.62
mvnforum.csv,0.97,0.84,0.96,0.98,0.8,0.68,0.5,0.55,0.91,0.94,0.79,0.51,0.62,0.93,0.81,0.56,0.94
nosleepsoftware.csv,0.67,0.7,0.58,0.9,0.86,0.8,0.0,0.71,0.6,0.86,0.9,0.5,0.8,0.89,0.86,0.91,0.88
ogre.csv,0.55,0.43,0.46,0.37,0.52,0.55,0.38,0.41,0.45,0.42,0.55,0.69,0.3,0.45,0.47,0.42,0.4
openfrag.csv,0.45,0.69,0.68,0.5,0.47,0.47,0.37,0.63,0.89,0.37,0.53,0.41,0.45,0.39,0.44,0.44,0.87
qdvdauthor.csv,0.45,0.87,0.45,0.88,0.38,0.49,0.79,0.34,0.45,0.43,0.41,0.45,0.62,0.41,0.56,0.75,0.59
sumatrapdf.csv,0.4,0.41,0.39,0.38,0.4,0.38,0.45,0.61,0.45,0.34,0.45,0.4,0.36,0.38,0.32,0.39,0.37
zxing.csv,0.44,0.71,0.5,0.51,0.5,0.41,0.53,0.86,0.78,0.44,0.44,0.45,0.4,0.36,0.43,0.53,0.4
