,f1,g,recall,precision,pf,wins
dspace-gsoc.csv,0.53,0.56,0.7150000000000001,0.5549999999999999,0.365,6
electric-core.csv,0.565,0.58,0.775,0.405,0.5900000000000001,4
jahshakafx.csv,0.585,0.615,0.625,0.565,0.26,9
jython.csv,0.395,0.365,0.33,0.43,0.21000000000000002,1
kftpgrabber.csv,0.395,0.52,0.62,0.49,0.42,2
mvnforum.csv,0.31,0.28,0.245,0.325,0.325,0
openmalaria.csv,0.605,0.635,0.815,0.475,0.45,7
plplot.csv,0.45,0.475,0.48,0.575,0.26,3
popeye-chess.csv,0.51,0.56,0.525,0.525,0.25,5
zxing.csv,0.555,0.6000000000000001,0.5549999999999999,0.555,0.185,8
