,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,0.96,0.0,0.97,0.9,0.92,0.88,0.92,1.0
geotools.csv,1.14,0.79,0.89,0.81,0.83,0.05,0.75,0.84
google-collections.csv,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
l2j.csv,0.31,0.63,0.7,0.82,0.66,0.59,0.02,1.05
mediate.csv,0.35,0.86,0.03,0.63,0.66,0.69,0.64,0.77
projectfactory.csv,1.12,0.75,0.79,0.68,0.08,0.61,0.65,0.34
st-filteredstatistics.csv,0.43,0.81,1.0,0.08,0.75,0.72,0.67,0.6
thedata.csv,1.04,0.63,0.65,0.83,0.77,0.75,0.64,0.0
