,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.14,0.38,0.35,0.35,0.0,0.58,0.32,0.36
enlightenment.csv,0.2,0.55,0.41,0.01,0.55,0.16,0.39,0.21
ffigo.csv,0.28,0.47,0.47,0.23,0.52,0.3,0.02,0.21
ildjit.csv,0.05,0.0,0.12,0.03,0.15,0.07,0.09,0.07
jfreereport.csv,0.65,0.42,0.0,0.36,0.55,0.42,0.61,0.57
psycle.csv,0.01,0.52,0.78,0.74,0.76,0.61,0.5,0.21
wikipediardware.csv,0.48,0.73,0.9,0.76,0.91,0.78,0.7,0.0
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
