,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.32,0.37,0.65,0.61,0.38
aime.csv,0.56,0.47,0.66,0.0,0.55
badtrinitycore.csv,0.0,0.5,0.63,0.67,0.45
electric-core.csv,0.33,0.52,0.6,0.45,0.47
olsrd.csv,0.31,0.34,0.41,0.41,0.4
