,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,3.0,0.0,0.0,0.0,3.0,0.0
bullet.csv,11.0,0.0,9.0,1.0,4.0,1.0
openintents.csv,10.0,0.0,2.0,2.0,11.0,2.0
pokenetonline.csv,1.0,1.0,6.0,0.0,3.0,0.0
tktoolkit.csv,11.0,1.0,0.0,2.0,0.0,0.0
zealos.csv,0.0,0.0,0.0,2.0,3.0,2.0
