,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.42,0.57,0.62,0.63,0.71,0.53,0.0
encog-java.csv,0.73,0.07,0.0,0.35,0.26,0.26,0.0
h2database.csv,0.61,0.73,0.13,0.69,0.29,0.35,0.18
haphazard.csv,0.35,0.22,0.54,0.46,0.38,0.64,0.43
jaql.csv,0.64,0.51,0.41,0.66,0.45,0.4,0.27
raven-monitoring.csv,0.51,0.45,0.7,0.38,0.09,0.71,0.25
v8.csv,0.09,0.52,0.44,0.46,0.23,0.49,0.83
