,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.64,0.57,0.93,0.69,0.71,0.63,0.0,0.38
decidr.csv,0.47,0.67,0.22,0.58,0.99,0.54,0.0,0.62
exist.csv,0.4,0.54,0.25,0.53,0.56,0.97,0.0,0.25
ivatamasks.csv,1.0,0.55,0.32,0.67,0.45,0.51,0.0,0.88
libopenmetaverse.csv,0.27,0.59,0.65,1.0,0.26,0.25,0.0,0.5
mule.csv,0.29,0.97,0.05,0.5,0.41,0.46,0.0,0.5
runuomondains.csv,0.17,0.12,0.32,0.11,0.09,0.18,0.0,0.88
