,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.69,0.58,0.95,0.63,0.67,0.63,0.0,0.13
decidr.csv,0.59,0.68,0.31,0.57,0.99,0.57,0.0,0.26
exist.csv,0.53,0.62,0.35,0.58,0.65,0.98,0.0,0.17
ivatamasks.csv,1.0,0.61,0.45,0.61,0.51,0.57,0.0,0.36
libopenmetaverse.csv,0.4,0.59,0.55,1.0,0.38,0.33,0.0,0.22
mule.csv,0.43,0.98,0.1,0.51,0.49,0.54,0.0,0.23
runuomondains.csv,0.27,0.21,0.43,0.19,0.16,0.26,0.0,0.93
