,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.49,0.49,0.62,0.51,0.44,0.43,0.6,0.72
decidr.csv,0.53,0.45,0.79,0.42,0.46,0.49,0.55,0.5
exist.csv,0.62,0.4,0.72,0.53,0.48,0.45,0.52,0.73
ivatamasks.csv,0.44,0.53,0.96,0.44,0.58,0.56,0.91,0.58
libopenmetaverse.csv,0.75,0.54,0.52,0.53,0.88,0.72,0.47,0.61
mule.csv,0.64,0.46,0.67,0.41,0.59,0.51,0.86,0.44
runuomondains.csv,0.97,0.96,0.97,0.86,0.98,0.95,0.89,0.86
