,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.75,0.59,0.97,0.58,0.64,0.62,0.0,0.08
decidr.csv,0.81,0.69,0.54,0.55,0.99,0.59,0.0,0.17
exist.csv,0.81,0.72,0.6,0.63,0.79,0.99,0.0,0.13
ivatamasks.csv,1.0,0.68,0.76,0.56,0.58,0.64,0.0,0.23
libopenmetaverse.csv,0.81,0.59,0.48,1.0,0.67,0.49,0.0,0.14
mule.csv,0.85,0.99,1.0,0.53,0.62,0.64,0.0,0.15
runuomondains.csv,0.57,0.78,0.66,0.57,0.58,0.5,0.0,1.0
