,logicmail.csv,mclient-mume.csv,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,exist.csv,mp-rechnungs-und-kundenverwaltung.csv,wheat.csv,bigdata.csv,wsmt.csv,ambulant.csv,opendvr.csv,icescrum.csv,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv,google-collections.csv,forester-atv.csv,autofac.csv,neodatis-odb.csv,gabel.csv,mycila.csv,azureus.csv,pokenetonline.csv,servicestack.csv,rcp-company-uibindings.csv,javaprofiler.csv,jmoney.csv,array4j.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,pustefix.csv,haggle.csv,jmonkeyengine.csv,mediate.csv,e-bio-flow.csv,tmva.csv,matrex.csv,freedom-erp.csv,jchassis.csv,emono.csv,thedata.csv,dsworkbench.csv,adonthell.csv,freelords.csv,jpaul.csv,scenemonitor.csv,avisynth2.csv,gephex.csv,ngl.csv,jas.csv,coot.csv,synecdoche.csv
freelords.csv,0.25,0.96,0.77,0.96,1.0,0.0,0.81,0.85,0.91,0.6,0.76,0.98,0.97,0.97,0.75,0.97,0.81,0.45,0.34,0.84,0.95,0.83,0.92,0.97,0.73,0.94,0.89,0.97,0.97,0.93,0.8,0.46,0.5,0.57,0.0,0.92,0.64,0.81,0.66,0.64,0.94,0.4,0.33,0.3,0.44,0.88,0.62,0.98,0.6,0.79,0.88,0.52,0.84,0.55,0.98,0.72,1.0,0.62,0.87,0.72,0.57,0.39,0.9,0.82,0.75,0.9,0.43,0.44,0.72,0.79,0.98,0.54,0.91,0.78,0.84
