,recall,precision,pf,wins
badtrinitycore.csv,0.34,0.57,0.35,9
beast-mcmc.csv,0.4,0.58,0.23,14
bscwweasel.csv,0.1,0.67,0.04,16
codeblocks.csv,0.5,0.44,0.54,2
gamestone.csv,0.07,0.44,0.06,8
iaml.csv,0.63,0.52,0.44,10
jbasic.csv,0.19,0.56,0.13,11
modplug.csv,0.56,0.54,0.51,6
pdfedit.csv,0.39,0.58,0.25,13
redshell.csv,0.91,0.49,0.84,3
sabbu.csv,0.52,0.54,0.47,7
silvertree.csv,0.32,0.53,0.18,12
t-2.csv,0.38,0.42,0.53,0
xinity.csv,0.53,0.57,0.28,15
xreal.csv,0.02,0.12,0.0,1
zabbix.csv,0.89,0.53,0.82,4
zengine.csv,0.85,0.49,0.74,5
