,empyrean.csv,amanda.csv,nutz.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,pokeglobal.csv,jgameai.csv,zealos.csv,gogoego.csv,jhotdraw.csv,patterntesting.csv,archive-crawler.csv,impala.csv,gdis.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,bdbbasic.csv,pgui.csv,google-gears.csv,bibletime.csv,crux-framework.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv,ifmo-game-1.csv,quarkplusplus.csv,dataobjectsdotnet.csv,xapian.csv,pi-qmc.csv,gstreamer.csv,zemljanka.csv,qpe.csv,lmms.csv,yale.csv,foursquared.csv,repositorium.csv,xbg.csv,simplewebservices.csv,arianne.csv,knowledge.csv,bl-toolkit.csv,voms.csv,amateur-scrolls.csv,micomt.csv,kml.csv,ultimairis.csv,sigil.csv,auber.csv,lufa-lib.csv,lportal.csv,les-indemodables.csv,keyczar.csv,growl-for-windows.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,qgis.csv,rsyslog.csv,phonon-vlc-mplayer.csv,fm-classic.csv,rtrt-on-gpu.csv,unflobtactical.csv,multitude.csv,loki-lib.csv,cortex-vfx.csv,chaosrts.csv,biopax.csv,metacosm.csv,ng4j.csv,arcallians.csv,aztec.csv,synergyspace.csv,qmmp.csv,xtreemfs.csv,mplayer-ce.csv
les-indemodables.csv,0.21,0.3,0.87,0.11,0.32,0.5,0.53,0.1,0.51,0.35,0.75,0.6,0.6,0.49,0.47,0.31,0.36,0.29,0.85,0.34,0.43,0.28,0.41,0.48,0.32,0.43,0.72,0.24,0.6,0.55,0.51,0.41,0.26,0.51,0.3,0.21,0.4,0.34,0.47,0.39,0.11,0.5,0.67,0.54,0.55,0.5,0.33,0.21,0.62,0.15,0.46,0.2,0.86,0.35,0.41,0.27,0.33,0.45,0.14,0.4,0.07,0.85,0.26,0.33,0.5,1.0,0.42,0.47,0.49,0.33,0.25,0.37,0.37,0.5,0.19,0.39,0.22,0.15,0.37,0.35,0.35,0.61,0.35,0.35,0.66,0.34,0.38,0.54
