,recall,precision,pf,pci_20,ifa,wins
codesmith.csv,0.61,0.52,0.6,0.59,1.0,8
cubefs.csv,0.33,0.6,0.27,0.67,1.0,13
gwanted.csv,0.42,0.48,0.3,0.46,1.0,5
iaml.csv,0.27,0.5,0.27,0.72,1.0,11
java-gnome.csv,0.33,0.49,0.2,0.6,1.0,9
mecat.csv,0.11,0.33,0.02,0.67,3.0,0
mvdsv.csv,0.11,0.7,0.05,0.8,1.0,15
openwbem.csv,0.63,0.56,0.44,0.46,1.0,7
orc.csv,0.29,0.37,0.24,0.61,1.0,4
plato.csv,0.94,0.56,0.88,0.42,0.0,10
rodin-b-sharp.csv,0.43,0.59,0.44,0.57,0.0,12
ta3d.csv,0.12,0.42,0.12,0.67,3.0,1
tycho.csv,0.54,0.65,0.34,0.58,1.0,14
umber.csv,0.84,0.57,0.9,0.39,2.0,2
vienna-add-in.csv,0.54,0.51,0.56,0.59,1.0,6
wpdev.csv,1.0,0.55,0.98,0.39,1.0,3
