,recall,precision,pf,wins
beast-mcmc.csv,0.42000000000000004,0.6,0.225,11
codesmith.csv,0.64,0.45499999999999996,0.43,6
icescrum.csv,0.45999999999999996,0.5549999999999999,0.195,10
ingex.csv,0.16,0.42000000000000004,0.11,4
jrefactory.csv,0.525,0.43000000000000005,0.445,2
jsecurity.csv,0.20500000000000002,0.595,0.105,9
libopenmetaverse.csv,0.655,0.44999999999999996,0.59,1
lite.csv,0.25,0.475,0.095,7
mobicents.csv,0.475,0.47,0.365,5
opendvr.csv,0.675,0.44,0.67,0
openefm.csv,0.42000000000000004,0.505,0.195,8
sidekar.csv,0.6699999999999999,0.43,0.525,3
