,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.07,0.96,0.21,0.32,0.38,0.0,0.2,0.54
aztec.csv,0.21,0.43,0.06,0.42,0.33,0.91,0.36,0.23
jbpm.csv,0.0,0.13,0.96,0.31,0.2,0.0,0.09,0.46
mediate.csv,0.49,0.45,0.17,0.34,0.99,0.1,0.15,0.29
mycila.csv,0.05,0.4,0.08,0.24,0.44,0.28,1.0,0.56
neodatis-odb.csv,0.26,0.19,0.16,0.99,0.57,0.07,0.19,0.4
nsis.csv,1.0,0.55,0.2,0.43,0.65,0.12,0.32,0.43
rodin-b-sharp.csv,0.34,0.0,0.31,0.0,0.35,0.07,0.13,0.99
