,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.67,0.56,0.76,0.85,0.71,0.96,0.9,0.81
aztec.csv,0.91,0.6,0.79,0.56,0.86,0.95,0.45,0.67
jbpm.csv,0.0,0.75,0.98,0.7,0.9,0.0,0.92,0.87
mediate.csv,0.48,0.49,0.58,0.52,0.45,0.45,0.69,0.58
mycila.csv,0.5,0.89,0.65,0.95,0.8,0.97,0.9,0.99
neodatis-odb.csv,0.77,0.8,0.84,0.74,0.48,0.5,0.91,0.7
nsis.csv,0.49,0.47,0.45,0.56,0.4,0.43,0.4,0.5
rodin-b-sharp.csv,0.79,0.0,0.98,0.0,0.74,0.54,0.8,0.67
