,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.65,0.27,0.76,0.86,0.65,0.7,0.67,0.86,0.85,0.92,0.55,0.93,0.56,0.69,0.76,0.95,0.62,0.26,0.58
boost-sandbox.csv,0.6,0.58,0.56,0.65,0.66,0.63,0.7,0.56,0.74,0.6,0.84,0.87,0.77,0.95,0.71,0.79,0.85,0.77,0.79
dspace-gsoc.csv,0.5,1.0,0.3,0.65,0.54,0.57,0.87,0.64,0.67,0.59,0.72,0.54,0.82,0.75,0.38,0.84,0.65,0.56,0.61
enlightenment.csv,0.98,0.9,1.0,1.0,1.0,1.0,0.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.89,0.99
fceugc.csv,0.74,0.61,1.03,0.82,0.68,0.67,0.74,0.86,0.62,0.76,0.46,0.65,0.7,0.79,0.76,0.95,0.62,0.1,0.66
gnukeda.csv,0.86,0.44,0.74,0.88,0.34,0.42,0.64,0.85,0.77,0.76,0.84,0.95,0.73,0.96,0.9,0.93,0.75,0.79,0.73
jaolt.csv,0.45,0.95,0.28,0.52,0.61,0.69,0.78,0.86,0.63,0.78,0.63,0.46,0.55,0.89,1.0,0.95,0.51,0.39,0.45
knowledge.csv,0.85,0.48,0.62,0.86,0.16,0.44,0.65,0.78,0.84,1.0,0.67,0.68,0.76,0.98,0.9,0.79,0.48,0.62,0.66
kowari.csv,0.54,0.56,0.44,0.66,0.65,0.73,0.78,0.61,0.68,0.36,0.65,0.57,0.71,0.69,0.48,0.89,0.69,0.61,0.91
lufa-lib.csv,0.82,0.7,0.9,0.61,0.86,0.7,0.65,0.65,0.83,0.75,0.82,0.83,0.77,0.69,0.84,0.46,0.79,0.81,0.63
maidsafe-dht.csv,0.45,0.3,0.45,0.94,0.5,0.64,0.77,0.86,0.57,0.71,0.65,0.54,0.7,1.0,0.73,0.93,0.55,0.77,0.7
pixel-commandos.csv,0.87,0.76,1.01,0.83,0.68,0.77,0.89,0.82,0.75,1.0,0.64,0.9,0.81,0.8,0.95,0.66,0.92,0.07,0.8
playerstage.csv,0.74,0.51,0.76,0.35,0.47,0.5,0.54,0.62,0.87,0.67,0.59,0.64,0.65,0.79,0.69,0.62,0.65,0.32,0.58
proftp.csv,0.79,0.9,0.69,0.95,0.8,0.77,0.66,0.84,0.66,0.72,0.72,0.38,0.95,1.0,0.97,0.83,0.68,0.76,0.79
tcvp.csv,1.0,0.98,1.0,1.0,1.0,0.98,0.95,0.93,1.0,1.0,1.0,1.0,0.99,0.35,1.0,0.99,1.0,1.03,0.98
theresa.csv,0.5,0.78,0.24,0.57,0.68,0.72,0.67,0.87,0.62,0.67,0.89,0.5,0.67,1.0,0.86,0.89,0.64,0.6,0.57
uwom.csv,0.75,0.88,1.0,0.81,0.71,0.83,0.66,0.66,0.95,0.61,0.68,0.58,0.61,0.83,0.84,0.64,1.0,0.52,0.3
xapian.csv,0.74,0.77,0.89,0.94,1.0,0.94,0.75,0.91,0.68,1.0,0.52,0.87,0.66,1.06,0.68,0.9,0.5,0.33,0.8
yaprm.csv,0.79,1.0,0.44,0.75,0.85,0.62,0.97,0.83,0.49,0.97,0.69,0.39,0.88,1.0,1.0,1.0,0.7,0.36,0.59
