,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.34,0.86,0.1,0.59,0.84,0.53,0.58,0.78,0.42,0.14,0.58,0.58,0.68,0.19,0.73,0.56,0.41,0.25,0.39
boost-sandbox.csv,0.35,0.65,0.18,0.51,0.53,0.51,0.61,0.76,0.45,0.18,0.35,0.29,0.58,0.2,0.67,0.33,0.29,0.08,0.29
dspace-gsoc.csv,0.42,0.0,0.29,0.5,0.66,0.58,0.23,0.74,0.6,0.19,0.5,0.65,0.75,0.18,0.78,0.26,0.36,0.11,0.36
enlightenment.csv,0.32,0.75,0.11,0.57,0.95,0.71,0.69,0.85,0.66,0.15,0.49,0.62,0.83,0.2,0.79,0.6,0.37,0.09,0.36
fceugc.csv,0.24,0.55,0.0,0.43,0.61,0.49,0.5,0.31,0.64,0.17,0.58,0.48,0.59,0.17,0.44,0.1,0.38,0.47,0.33
gnukeda.csv,0.31,0.71,0.14,0.59,0.8,0.71,0.61,0.76,0.47,0.17,0.47,0.38,0.7,0.2,0.8,0.57,0.35,0.1,0.37
jaolt.csv,0.52,0.09,0.3,0.57,0.58,0.46,0.34,0.25,0.52,0.14,0.43,0.66,0.77,0.13,0.0,0.09,0.47,0.18,0.51
knowledge.csv,0.35,0.74,0.16,0.58,0.91,0.71,0.65,0.53,0.51,0.15,0.54,0.67,0.83,0.13,0.78,0.55,0.49,0.12,0.42
kowari.csv,0.38,0.58,0.21,0.54,0.64,0.4,0.42,0.73,0.58,0.34,0.44,0.61,0.59,0.26,0.78,0.25,0.34,0.1,0.29
lufa-lib.csv,0.25,0.53,0.09,0.49,0.79,0.57,0.6,0.63,0.36,0.14,0.38,0.34,0.65,0.26,0.39,0.64,0.35,0.08,0.35
maidsafe-dht.csv,0.46,0.81,0.2,0.39,0.67,0.5,0.37,0.43,0.57,0.15,0.51,0.68,0.46,0.0,0.65,0.14,0.46,0.1,0.34
pixel-commandos.csv,0.17,0.39,0.0,0.27,0.52,0.35,0.2,0.38,0.38,0.0,0.44,0.18,0.32,0.15,0.1,0.46,0.13,0.57,0.25
playerstage.csv,0.24,0.64,0.14,0.71,0.85,0.64,0.68,0.61,0.65,0.16,0.5,0.58,0.64,0.15,0.61,0.51,0.36,0.22,0.43
proftp.csv,0.29,0.18,0.17,0.09,0.36,0.37,0.49,0.37,0.47,0.27,0.39,0.73,0.1,0.0,0.05,0.27,0.35,0.12,0.3
tcvp.csv,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.13,0.0,0.0,0.0,0.0,0.03,0.39,0.0,0.02,0.0,0.0,0.03
theresa.csv,0.42,0.35,0.33,0.53,0.52,0.42,0.49,0.22,0.52,0.17,0.17,0.61,0.54,0.0,0.26,0.18,0.35,0.11,0.39
uwom.csv,0.24,0.21,0.0,0.31,0.45,0.29,0.49,0.59,0.09,0.19,0.42,0.56,0.58,0.14,0.32,0.48,0.0,0.22,0.62
xapian.csv,0.29,0.61,0.09,0.58,0.96,0.71,0.67,0.77,0.65,0.15,0.54,0.64,0.69,0.0,0.72,0.57,0.5,0.23,0.4
yaprm.csv,0.26,0.0,0.21,0.45,0.3,0.53,0.06,0.35,0.67,0.08,0.38,0.76,0.21,0.0,0.0,0.0,0.33,0.19,0.4
