,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.11,0.13,0.37,0.39,0.97,0.2,0.92
encog-java.csv,1.0,0.17,0.42,1.0,0.52,0.21,0.96
h2database.csv,0.22,1.0,0.5,0.53,1.0,0.24,0.94
haphazard.csv,0.07,0.23,0.56,0.37,0.42,1.0,0.97
jaql.csv,0.17,0.16,0.56,0.98,0.49,0.23,0.93
raven-monitoring.csv,0.13,0.16,1.0,0.49,0.36,0.24,0.95
v8.csv,0.15,0.18,0.53,0.56,0.41,0.19,1.0
