,paintown.csv,smbopensoft.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,bscwweasel.csv,retromenu.csv,capcode.csv,botsnscouts.csv,nodal.csv,st-filteredstatistics.csv,lcfizvtop.csv,avisynth2.csv,powerfolder.csv,bzbyte.csv,mediaportal.csv,emite.csv,duplicati.csv,uface.csv
avisynth2.csv,140.0,199.0,52.0,64.0,62.0,161.0,65.0,82.0,53.0,85.0,51.0,58.0,0.0,125.0,74.0,636.0,70.0,0.0,161.0
botsnscouts.csv,1.0,1.0,0.0,1.0,3.0,11.0,1.0,2.0,0.0,1.0,0.0,3.0,4.0,8.0,1.0,0.0,2.0,0.0,0.0
bscwweasel.csv,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,58.0,64.0,1.0,0.0,16.0,0.0,0.0,0.0
bzbyte.csv,3.0,1.0,0.0,1.0,0.0,22.0,11.0,10.0,2.0,0.0,1.0,0.0,27.0,62.0,0.0,24.0,5.0,0.0,0.0
capcode.csv,5.0,199.0,1.0,7.0,0.0,10.0,65.0,0.0,2.0,2.0,0.0,4.0,64.0,125.0,2.0,12.0,2.0,0.0,0.0
emite.csv,1.0,2.0,0.0,2.0,0.0,11.0,15.0,7.0,2.0,4.0,1.0,10.0,31.0,16.0,0.0,19.0,0.0,0.0,0.0
fbmanager.csv,2.0,1.0,1.0,0.0,0.0,16.0,12.0,14.0,2.0,4.0,1.0,2.0,25.0,39.0,0.0,8.0,2.0,1.0,0.0
lcfizvtop.csv,5.0,5.0,0.0,2.0,0.0,30.0,0.0,0.0,6.0,9.0,2.0,0.0,0.0,29.0,2.0,2.0,3.0,0.0,0.0
mediaportal.csv,1.0,0.0,2.0,64.0,0.0,49.0,13.0,0.0,5.0,1.0,1.0,58.0,64.0,84.0,0.0,0.0,3.0,1.0,0.0
nodal.csv,1.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,2.0,0.0,2.0,16.0,64.0,26.0,0.0,1.0,2.0,0.0,0.0
paintown.csv,0.0,0.0,7.0,3.0,0.0,17.0,5.0,9.0,4.0,1.0,0.0,0.0,14.0,54.0,3.0,0.0,0.0,0.0,2.0
powerfolder.csv,0.0,0.0,52.0,64.0,62.0,0.0,0.0,82.0,53.0,85.0,0.0,58.0,64.0,0.0,0.0,0.0,70.0,0.0,161.0
retromenu.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,58.0,1.0,0.0,1.0,4.0,70.0,0.0,0.0
smbopensoft.csv,1.0,0.0,0.0,3.0,0.0,4.0,7.0,5.0,2.0,3.0,0.0,2.0,13.0,18.0,0.0,0.0,1.0,0.0,1.0
sqlpower-library.csv,1.0,1.0,2.0,3.0,0.0,28.0,0.0,14.0,7.0,0.0,0.0,17.0,19.0,21.0,1.0,22.0,3.0,0.0,0.0
st-filteredstatistics.csv,3.0,0.0,0.0,1.0,1.0,6.0,3.0,7.0,2.0,6.0,0.0,6.0,4.0,48.0,0.0,4.0,2.0,0.0,7.0
triplea.csv,2.0,3.0,0.0,0.0,0.0,26.0,12.0,0.0,7.0,9.0,0.0,10.0,64.0,17.0,0.0,1.0,4.0,0.0,9.0
uface.csv,3.0,1.0,0.0,1.0,0.0,9.0,9.0,21.0,3.0,2.0,0.0,0.0,35.0,55.0,1.0,23.0,1.0,1.0,0.0
