,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,1.0,0.74,0.5,0.82,0.53,0.62,0.35,0.92,0.3,0.44
array4j.csv,1.0,0.77,0.56,1.0,0.31,0.52,0.3,0.92,0.25,0.25
beast-mcmc.csv,1.0,0.68,0.56,0.94,0.98,0.71,0.3,0.38,0.6,0.53
continuum-ide.csv,0.0,0.15,0.19,0.76,0.22,0.14,0.22,0.15,0.3,0.08
jam-daq.csv,1.0,0.53,0.25,0.24,0.69,0.19,0.26,0.36,0.25,0.19
l2j.csv,1.0,0.71,0.44,0.76,0.87,0.67,0.48,0.87,0.5,0.76
nodal.csv,0.0,0.24,0.38,0.76,0.44,0.24,0.57,0.18,0.3,0.12
projectfactory.csv,0.0,0.5,0.5,0.71,0.33,0.24,0.26,0.64,0.5,0.61
roolo.csv,0.0,0.71,0.88,0.76,0.56,0.62,0.7,0.67,0.8,0.82
