,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,1.0,1.0,1.0,0.0,0.99,1.0,1.0
fluent-nhibernate.csv,0.95,0.99,0.92,1.0,0.92,0.93,0.0
geogebra.csv,1.0,0.86,0.41,1.05,0.8,0.05,0.49
hibernate.csv,0.68,0.73,0.94,0.62,0.04,0.64,0.48
jasperreports.csv,1.0,1.0,0.08,1.0,0.98,1.0,0.88
kvs.csv,0.1,0.96,0.5,1.01,0.71,0.54,0.33
phet.csv,0.9,0.13,1.0,0.86,0.85,0.86,0.9
