,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.97,1.0,1.0,0.0,0.97,0.98,1.0,1.0,0.96
chrysalis.csv,0.15,0.14,0.17,0.0,0.24,0.22,0.08,0.19,0.0
jahshaka.csv,0.27,0.0,0.17,1.0,0.23,0.24,0.04,0.19,0.25
jam-daq.csv,0.35,0.2,0.35,0.0,0.39,0.0,0.42,0.12,0.19
jatlas.csv,0.27,0.0,0.02,0.0,0.0,0.2,0.17,0.11,0.0
jedit.csv,0.01,0.35,0.57,0.0,0.31,0.43,0.5,0.41,0.28
open-media-library.csv,0.51,0.16,0.0,0.67,0.27,0.19,0.08,0.26,0.06
panda3d.csv,0.23,0.04,0.04,0.0,0.24,0.02,0.25,0.01,0.1
wheat.csv,0.48,0.16,0.43,0.0,0.37,0.3,0.0,0.24,0.13
