,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.33,0.42,0.33,0.35,0.38,0.35,0.35,0.45,0.45
chrysalis.csv,0.59,0.78,0.92,0.89,0.93,0.49,0.75,0.56,0.85
jahshaka.csv,0.47,0.82,0.74,0.41,0.75,0.47,0.67,0.53,0.98
jam-daq.csv,0.53,0.5,0.53,0.49,0.62,0.51,0.42,0.78,0.63
jatlas.csv,0.5,0.0,0.75,0.8,0.8,0.67,0.88,0.93,0.0
jedit.csv,0.48,0.46,0.35,0.35,0.48,0.38,0.38,0.41,0.45
open-media-library.csv,0.46,0.64,0.54,0.41,0.6,0.74,0.8,0.51,0.93
panda3d.csv,0.96,0.5,0.83,0.5,0.93,0.8,0.87,0.79,0.94
wheat.csv,0.64,0.91,0.59,0.86,0.52,0.65,0.5,0.65,0.84
