,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.21,0.46,0.38,0.06,0.42,0.13,0.04,0.52,0.48
bloodycore.csv,0.12,0.23,0.24,0.72,0.08,0.18,0.39,0.31,0.14
dvd-create.csv,0.85,0.41,0.68,0.17,0.64,0.28,0.43,0.54,0.48
dvt.csv,0.6,0.31,0.38,0.5,0.4,0.59,0.37,0.29,0.21
gbif-indexingtoolkit.csv,0.42,0.69,0.54,0.44,0.32,0.63,0.78,0.55,0.27
mumble.csv,0.58,0.4,0.53,0.94,0.76,0.47,0.76,0.18,0.76
planeshift.csv,0.74,0.77,0.49,0.61,0.82,0.93,0.35,0.77,0.61
truevision.csv,0.21,0.38,0.46,0.0,0.42,0.0,0.39,0.51,0.28
zorannt.csv,0.24,0.78,0.15,0.06,0.36,0.35,0.67,0.29,0.14
