,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.39,0.26,0.31,0.11,0.55,0.5,0.07,0.56,0.63
bloodycore.csv,0.13,0.33,0.64,0.66,0.0,0.29,0.31,0.28,0.05
dvd-create.csv,1.0,0.79,0.66,0.81,0.73,0.36,0.67,0.88,0.79
dvt.csv,0.61,0.76,0.47,0.73,0.36,0.43,0.61,0.56,0.26
gbif-indexingtoolkit.csv,0.35,0.57,0.4,0.31,0.64,0.5,0.61,0.48,0.16
mumble.csv,0.87,0.45,0.69,0.96,0.82,0.79,0.82,0.8,0.71
planeshift.csv,0.83,0.9,0.63,0.85,0.82,0.86,0.66,0.88,0.84
truevision.csv,0.52,0.48,0.46,0.0,0.36,0.0,0.69,0.76,0.82
zorannt.csv,0.7,0.74,0.24,0.05,0.55,0.43,0.74,0.76,0.32
