,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,3.0,0.0,10.0,2.0,0.0,4.0,4.0,1.0
etics.csv,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
genecys.csv,0.0,0.0,21.0,1.0,0.0,1.0,2.0,3.0
kvs.csv,3.0,0.0,0.0,1.0,0.0,21.0,1.0,2.0
mcore3d.csv,0.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0
miranda.csv,3.0,0.0,24.0,0.0,0.0,1.0,0.0,1.0
ogrehg.csv,8.0,5.0,9.0,0.0,0.0,0.0,1.0,3.0
passwordsafe.csv,0.0,2.0,8.0,1.0,0.0,1.0,0.0,3.0
