,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.67,0.41,0.36,0.73,0.66,0.63,0.69,0.59,0.59
ctrlr.csv,0.34,0.17,0.0,0.23,0.86,0.3,0.59,0.46,0.42
customsagetv.csv,0.6,0.52,0.88,0.48,0.12,0.37,0.1,0.36,0.51
glas.csv,0.64,0.49,0.32,0.37,0.59,0.59,0.69,0.68,0.57
octave.csv,0.63,0.13,0.73,0.4,0.06,0.29,0.36,0.38,0.33
tango-cs.csv,0.56,0.32,0.3,0.6,0.5,0.65,0.59,0.67,0.61
xcf.csv,0.61,0.62,0.82,0.56,0.64,0.55,0.45,0.79,0.56
xfce.csv,0.52,0.66,0.53,0.6,0.22,0.67,0.42,0.66,0.62
zildo.csv,0.49,0.7,0.8,0.63,0.31,0.6,0.1,0.38,0.55
