,recall,precision,pf,pci_20,ifa,wins
badtrinity-zero.csv,0.67,0.47,0.37,0.47,1.0,8
boost.csv,0.58,0.56,0.29,0.49,1.0,14
codepurge.csv,0.49,0.5,0.34,0.48,1.0,5
elateportal.csv,0.66,0.43,0.6,0.49,0.0,4
etics.csv,0.42,0.61,0.15,0.66,1.0,18
factor.csv,0.25,0.39,0.17,0.86,1.0,9
gusanos.csv,0.66,0.41,0.35,0.46,1.0,3
kvs.csv,0.26,0.4,0.32,0.67,2.0,2
lcfizvtop.csv,0.64,0.41,0.5,0.43,3.0,0
mcore3d.csv,0.58,0.52,0.28,0.45,1.0,10
modellus.csv,0.47,0.55,0.2,0.53,0.0,16
modplug.csv,0.86,0.4,0.67,0.4,2.0,1
passwordsafe.csv,0.76,0.5,0.4,0.49,1.0,11
pixel-commandos.csv,0.21,0.54,0.09,0.75,0.0,17
projecteqemu.csv,0.38,0.57,0.16,0.67,1.0,15
pydev.csv,0.58,0.5,0.28,0.53,1.0,13
sandiaportals.csv,0.81,0.51,0.4,0.45,2.0,6
uwom.csv,0.64,0.47,0.26,0.53,1.0,12
xbplayer.csv,0.6,0.47,0.35,0.49,1.0,7
