,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.79,0.84,0.03,0.88,0.86,1.0,0.46,0.77,0.79
jicarilla.csv,0.03,0.0,0.85,0.0,0.0,0.0,0.03,0.45,0.11
optalgtoolkit.csv,0.17,0.19,0.18,0.31,0.14,0.63,0.32,0.95,0.3
oscarmcmaster.csv,0.62,0.78,0.0,0.94,0.71,0.42,0.08,0.3,0.55
ossim.csv,0.22,0.22,0.33,0.88,0.0,0.42,0.54,0.86,0.3
projectts.csv,0.76,0.78,0.03,0.62,0.86,0.63,0.73,0.02,0.66
sabbu.csv,0.76,0.54,0.03,0.56,0.86,0.05,0.43,0.02,0.62
vxl.csv,0.71,0.38,0.61,0.75,0.29,0.37,0.84,0.34,0.66
zact.csv,0.41,0.03,0.0,0.38,0.86,0.0,0.19,0.2,0.32
