,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.59,0.51,0.5,0.63,0.67,0.66,0.65
amateur-scrolls.csv,0.8,0.86,0.55,1.0,0.41,1.0,0.69
arcallians.csv,0.62,0.35,0.5,0.51,0.78,0.36,0.63
gebr.csv,0.99,1.0,1.0,0.34,0.96,0.72,0.77
jfreereport.csv,0.62,0.82,0.78,0.88,0.45,0.69,0.86
kml.csv,0.99,1.0,1.0,0.43,0.83,0.32,0.78
multitude.csv,0.64,0.54,0.64,0.41,0.6,0.55,0.4
