,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.59,0.66,0.6,0.38,1.0,0.36,0.54
amateur-scrolls.csv,0.3,0.14,0.55,0.0,0.75,0.0,0.31
arcallians.csv,0.77,0.75,0.78,0.51,1.0,0.78,0.6
gebr.csv,1.0,1.0,1.0,0.68,1.0,0.94,0.89
jfreereport.csv,0.41,0.18,0.22,0.12,0.65,0.31,0.14
kml.csv,0.99,0.98,0.98,0.57,1.0,0.75,0.92
multitude.csv,0.75,0.48,0.72,0.78,0.9,0.75,0.69
