,f1,g,recall,precision,pf,wins
beast-mcmc.csv,0.5549999999999999,0.595,0.665,0.5,0.445,11
codesmith.csv,0.45499999999999996,0.475,0.58,0.4,0.495,5
icescrum.csv,0.46499999999999997,0.51,0.46499999999999997,0.5449999999999999,0.255,8
ingex.csv,0.42000000000000004,0.505,0.575,0.49,0.39,7
jrefactory.csv,0.385,0.42000000000000004,0.555,0.365,0.65,1
jsecurity.csv,0.4,0.365,0.325,0.485,0.195,4
libopenmetaverse.csv,0.54,0.2,0.995,0.375,0.95,2
lite.csv,0.41500000000000004,0.36,0.39,0.43,0.29,3
mobicents.csv,0.51,0.49,0.685,0.395,0.525,6
opendvr.csv,0.52,0.645,0.695,0.46499999999999997,0.525,9
openefm.csv,0.54,0.51,0.705,0.52,0.435,10
sidekar.csv,0.0,0.0,0.0,0.0,0.0,0
