,mule.csv,springside.csv,swtfox.csv,twostep.csv,geotools.csv,l2j.csv
geotools.csv,0.36,0.48,0.37,0.41,0.5,0.48
l2j.csv,0.41,0.78,0.63,0.44,0.52,0.47
mule.csv,0.4,0.94,0.58,0.42,0.46,0.66
springside.csv,0.36,0.5,0.42,0.34,0.36,0.53
swtfox.csv,0.98,0.59,0.88,0.83,0.77,0.58
twostep.csv,0.37,0.5,0.47,0.35,0.4,0.44
