,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,97.5,98.5,2060.5,394.0,327.0,98.5,2583.0,86.5
aime.csv,97.5,197.5,94.5,251.5,324.0,84.5,3833.0,189.0
badtrinitycore.csv,0.0,77.5,1073.0,394.0,1423.5,98.5,1342.0,95.5
electric-core.csv,97.5,98.5,386.0,294.5,1439.5,353.0,1912.0,579.0
geochat.csv,95.5,197.5,1077.5,756.0,197.5,98.5,405.5,188.0
mumble.csv,97.5,197.5,96.5,196.0,188.0,98.5,1337.0,380.0
olsrd.csv,97.5,195.5,1470.5,492.5,574.5,98.5,2016.5,288.5
t-2.csv,436.5,197.5,871.5,294.5,296.5,98.5,163.0,388.0
