,recall,precision,pf,pci_20,ifa,wins
biodwh.csv,0.43500000000000005,0.635,0.315,0.635,0.5,9
delphilhlplib.csv,0.395,0.72,0.265,0.645,1.0,10
factor.csv,0.13,0.15,0.10500000000000001,0.49,28.5,0
fceugc.csv,0.45999999999999996,0.55,0.445,0.64,4.0,5
fltk.csv,0.56,0.665,0.335,0.55,3.0,7
jstock.csv,0.355,0.68,0.24,0.55,0.0,8
lportal.csv,0.04,0.72,0.005,0.71,0.5,11
natpad.csv,0.5549999999999999,0.5700000000000001,0.42,0.43,0.5,3
ogre.csv,0.63,0.35,0.71,0.495,1.5,1
phet.csv,0.39,0.26,0.45,0.72,3.0,4
sandiaportals.csv,0.665,0.6200000000000001,0.43,0.5,1.0,6
sumatrapdf.csv,0.92,0.585,0.845,0.385,1.5,2
