,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv
alsa.csv,2.0,0.0,0.0,9.0,0.0,2.0,3.0,1.0,7.0,1.0,17.0,0.0,6.0,2.0,0.0,8.0
arcallians.csv,0.0,0.0,0.0,8.0,0.0,8.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0
arianne.csv,0.0,0.0,3.0,8.0,0.0,17.0,11.0,0.0,2.0,4.0,2.0,0.0,9.0,1.0,2.0,0.0
aztec.csv,0.0,2.0,0.0,2.0,0.0,0.0,33.0,262.0,4.0,3.0,105.0,4.0,1.0,0.0,1.0,101.0
bl-toolkit.csv,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0,7.0
clamav.csv,2.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,3.0,0.0,8.0,0.0,6.0,0.0,2.0,11.0
gnupdate.csv,11.0,0.0,0.0,1.0,0.0,45.0,3.0,3.0,1.0,14.0,0.0,0.0,2.0,3.0,0.0,3.0
les-indemodables.csv,4.0,0.0,0.0,7.0,1.0,10.0,19.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
mbse.csv,10.0,0.0,3.0,7.0,2.0,15.0,16.0,0.0,1.0,8.0,1.0,0.0,6.0,1.0,1.0,4.0
ns-3-dev-def-routing.csv,3.0,0.0,0.0,4.0,0.0,4.0,33.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
openxava.csv,12.0,2.0,0.0,33.0,1.0,80.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,9.0,2.0,2.0
phonon-vlc-mplayer.csv,0.0,0.0,0.0,0.0,0.0,10.0,31.0,0.0,2.0,5.0,2.0,0.0,4.0,7.0,5.0,0.0
qgis.csv,0.0,0.0,0.0,4.0,1.0,13.0,33.0,8.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0
vars-redux.csv,0.0,4.0,0.0,5.0,0.0,318.0,0.0,6.0,0.0,0.0,8.0,0.0,1.0,2.0,2.0,13.0
xapian.csv,0.0,1.0,4.0,4.0,0.0,37.0,33.0,5.0,1.0,13.0,2.0,0.0,7.0,1.0,0.0,6.0
yafdotnet.csv,4.0,4.0,0.0,6.0,0.0,11.0,1.0,7.0,0.0,7.0,1.0,0.0,0.0,2.0,1.0,6.0
