,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv
bochs.csv,0.13,0.13,0.4,0.48,0.97,0.23,0.3
encog-java.csv,1.0,0.25,0.42,0.6,0.32,0.24,0.22
galaxium.csv,0.2,0.25,0.5,0.5,0.5,0.25,1.0
h2database.csv,0.19,1.0,0.43,0.6,1.0,0.17,0.54
haphazard.csv,0.13,0.19,0.67,0.31,0.61,1.0,0.12
jaql.csv,0.2,0.18,0.43,1.0,0.42,0.17,0.3
raven-monitoring.csv,0.15,0.08,1.0,0.44,0.35,0.35,0.18
