,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.96,0.22,0.45,0.51,0.21,0.36,0.27,0.2
aime.csv,0.42,0.96,0.4,0.23,0.86,0.56,0.58,0.03
badtrinitycore.csv,0.12,0.07,0.21,0.98,0.21,0.44,0.19,0.33
electric-core.csv,0.58,0.35,0.9,0.49,0.57,0.36,0.37,0.4
geochat.csv,0.5,0.24,0.25,0.21,0.36,0.52,0.75,0.9
mumble.csv,0.5,0.56,0.46,0.28,0.0,0.92,0.37,0.17
olsrd.csv,1.0,0.97,0.69,0.83,0.86,0.64,0.76,0.47
t-2.csv,0.23,0.28,0.29,0.36,0.14,0.12,0.92,0.6
