,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.38,0.5,0.99,0.86,0.67,0.94
aime.csv,0.89,0.4,0.5,0.63,0.93,0.68
badtrinitycore.csv,0.67,0.93,0.98,0.98,0.73,0.8
electric-core.csv,0.41,0.46,0.83,0.61,0.66,0.64
geochat.csv,0.45,0.49,0.49,0.53,0.62,0.88
olsrd.csv,0.31,0.39,0.34,0.37,0.4,0.45
