,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,1.0,0.55,0.31,0.21,0.12,0.09
aime.csv,0.34,0.82,0.45,0.32,1.0,0.27
badtrinitycore.csv,0.14,0.29,0.15,0.96,0.21,0.11
electric-core.csv,0.67,0.75,0.92,0.23,0.29,0.31
geochat.csv,0.65,0.79,0.23,0.08,0.21,0.93
olsrd.csv,0.73,0.99,0.35,0.24,0.35,0.35
