,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,0.0,0.09,0.16,0.03,0.15
aime.csv,0.12,0.45,0.52,0.41,0.0,0.48
badtrinitycore.csv,0.04,0.15,0.07,0.0,0.18,0.03
electric-core.csv,0.25,0.5,0.01,0.52,0.41,0.46
geochat.csv,0.46,1.0,0.63,0.64,0.68,0.0
olsrd.csv,0.79,0.0,0.9,0.73,0.69,0.57
