,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.97,0.6,0.99,0.7,0.65,0.48,0.4,0.5
apolloplayer.csv,0.98,0.84,0.51,0.89,0.89,0.65,0.81,0.93
k3d.csv,0.98,0.91,0.83,0.75,0.96,0.97,0.0,0.96
kowari.csv,0.91,0.0,0.67,0.89,0.5,0.92,0.86,0.83
redshell.csv,0.43,0.44,0.37,0.38,0.46,0.37,0.32,0.38
rtb-team.csv,0.53,0.51,0.99,0.64,0.53,0.62,0.43,0.52
xreal.csv,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.8
