,reactos-mirror.csv,critterding.csv,fceugc.csv,ogre.csv,autat.csv,mimosa.csv,alpine.csv,qse.csv,openfrag.csv,uclmda.csv,qdvdauthor.csv,jstock.csv,synergyspace.csv,keyczar.csv,elateportal.csv,sandiaportals.csv,nativeclient.csv,factor.csv,miranda.csv
alpine.csv,0.0,2.0,0.0,0.0,1.0,6.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
autat.csv,2.0,1.0,5.0,0.0,0.0,13.0,10.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0
critterding.csv,0.0,0.0,4.0,0.0,5.0,5.0,25.0,4.0,0.0,1.0,0.0,7.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0
elateportal.csv,3.0,1.0,2.0,0.0,6.0,1.0,29.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0
factor.csv,4.0,0.0,63.0,0.0,0.0,0.0,152.0,2.0,0.0,168.0,58.0,55.0,1.0,62.0,0.0,70.0,0.0,0.0,0.0
fceugc.csv,6.0,1.0,0.0,0.0,4.0,0.0,10.0,4.0,10.0,0.0,0.0,14.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0
jstock.csv,5.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,2.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
keyczar.csv,0.0,0.0,3.0,0.0,5.0,0.0,10.0,9.0,2.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,4.0,7.0
mimosa.csv,1.0,1.0,2.0,0.0,16.0,0.0,11.0,4.0,1.0,1.0,0.0,0.0,10.0,3.0,1.0,3.0,1.0,2.0,1.0
miranda.csv,0.0,2.0,1.0,0.0,2.0,4.0,33.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
nativeclient.csv,0.0,1.0,2.0,0.0,2.0,4.0,26.0,6.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0
ogre.csv,0.0,2.0,0.0,0.0,6.0,1.0,11.0,7.0,3.0,2.0,0.0,5.0,1.0,3.0,3.0,4.0,0.0,0.0,3.0
openfrag.csv,0.0,3.0,0.0,0.0,3.0,0.0,4.0,7.0,0.0,1.0,1.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0
qdvdauthor.csv,0.0,0.0,0.0,0.0,7.0,7.0,17.0,7.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
qse.csv,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0
reactos-mirror.csv,0.0,2.0,0.0,0.0,3.0,1.0,6.0,2.0,2.0,2.0,0.0,6.0,1.0,2.0,3.0,4.0,0.0,0.0,3.0
sandiaportals.csv,0.0,0.0,2.0,0.0,4.0,0.0,6.0,9.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
synergyspace.csv,4.0,3.0,0.0,0.0,83.0,3.0,10.0,5.0,2.0,168.0,0.0,7.0,0.0,0.0,49.0,1.0,0.0,3.0,3.0
uclmda.csv,0.0,2.0,0.0,0.0,10.0,1.0,10.0,6.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,6.0,3.0
