,recall,precision,pf,wins
alpine.csv,0.14,0.54,0.09,3
autat.csv,0.23,0.65,0.14,15
critterding.csv,0.46,0.68,0.35,16
elateportal.csv,0.56,0.58,0.46,5
factor.csv,0.02,0.78,0.0,18
fceugc.csv,0.25,0.67,0.26,13
jstock.csv,0.17,0.71,0.08,17
keyczar.csv,0.57,0.59,0.5,4
mimosa.csv,0.79,0.58,0.67,2
miranda.csv,0.46,0.61,0.31,10
nativeclient.csv,0.73,0.68,0.63,12
ogre.csv,1.0,0.55,1.0,1
openfrag.csv,0.66,0.6,0.5,8
qdvdauthor.csv,0.54,0.63,0.49,9
qse.csv,0.45,0.65,0.31,14
reactos-mirror.csv,0.85,0.63,0.77,6
sandiaportals.csv,0.67,0.63,0.5,11
synergyspace.csv,0.21,0.57,0.13,7
uclmda.csv,0.83,0.52,0.88,0
