,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.65,0.23,0.44,0.5,0.2,1.0,0.41,0.1
chaperon.csv,0.42,0.44,0.1,0.39,0.4,0.32,0.19,0.1
forester-atv.csv,0.22,0.1,0.17,0.11,0.6,0.22,0.04,0.5
gephex.csv,0.57,0.79,0.81,0.71,0.88,0.39,0.33,0.4
pokenetonline.csv,0.88,0.98,0.94,0.84,0.24,1.0,0.81,1.0
primefaces.csv,0.75,1.0,0.6,1.0,1.0,1.0,0.26,0.7
rcp-company-uibindings.csv,0.65,0.44,0.23,0.29,0.12,0.56,0.48,0.0
yarp0.csv,0.2,0.71,0.58,0.24,0.52,0.49,0.33,0.5
