,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.37,0.7,0.48,0.52,0.58,0.35,0.41,0.54
chaperon.csv,0.48,0.76,0.89,0.5,0.79,0.68,0.91,0.96
forester-atv.csv,0.48,0.87,0.91,0.83,0.39,0.9,0.5,0.53
gephex.csv,0.52,0.55,0.45,0.44,0.39,0.5,0.48,0.48
pokenetonline.csv,0.31,0.45,0.42,0.4,0.38,0.34,0.32,0.42
primefaces.csv,0.35,0.44,0.38,0.39,0.33,0.35,0.45,0.4
rcp-company-uibindings.csv,0.33,0.44,0.54,0.53,0.72,0.38,0.36,0.43
yarp0.csv,0.65,0.61,0.56,0.56,0.77,0.57,0.89,0.66
