,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,0.31,0.95,0.0,0.07,0.27,0.13,0.0
l2j.csv,0.46,0.81,1.0,0.97,0.81,1.0,1.0
libmesh.csv,0.31,0.14,0.33,0.07,0.81,0.48,1.0
mvdsv.csv,0.0,0.0,1.0,0.03,0.0,0.0,0.0
nova.csv,1.0,0.19,0.0,0.0,0.27,0.09,0.0
proftp.csv,0.31,0.14,0.67,1.0,0.08,0.05,0.0
