,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,0.36,0.96,0.0,0.09,0.31,0.16,0.0
l2j.csv,0.5,0.62,0.71,0.38,0.53,1.0,0.24
libmesh.csv,0.34,0.17,0.37,0.09,0.84,0.5,0.8
mvdsv.csv,0.0,0.0,1.0,0.04,0.0,0.0,0.0
nova.csv,1.0,0.22,0.0,0.0,0.31,0.11,0.0
proftp.csv,0.35,0.17,0.67,1.0,0.1,0.06,0.0
