,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,0.4,0.98,0.0,0.12,0.31,0.22,0.0
l2j.csv,0.44,0.32,0.22,0.63,0.51,1.0,0.02
libmesh.csv,0.21,0.09,0.17,0.09,0.88,0.59,0.03
mvdsv.csv,0.0,0.0,1.0,0.06,0.0,0.0,0.0
nova.csv,1.0,0.18,0.0,0.0,0.32,0.16,0.0
proftp.csv,0.3,0.15,0.27,1.0,0.12,0.1,0.0
