,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.36,0.05,0.0,0.25,0.27,0.06,0.21,0.43
apolloplayer.csv,0.13,0.53,0.01,0.08,0.6,0.27,0.17,0.24
k3d.csv,0.21,0.13,0.0,0.17,0.21,0.62,0.0,0.5
keyczar.csv,0.16,0.0,0.0,0.23,0.17,0.1,0.0,0.81
kowari.csv,0.25,0.34,0.0,0.39,0.56,0.23,0.31,0.82
redshell.csv,0.14,0.29,0.0,0.0,0.88,0.24,0.11,0.3
rtb-team.csv,0.17,0.38,0.0,0.71,0.26,0.29,0.0,0.28
