,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.29,0.15,0.17,0.16,0.12,0.19,0.24,0.2
apolloplayer.csv,0.61,0.29,0.66,0.27,0.5,0.52,0.59,0.27
k3d.csv,0.49,0.05,0.01,0.46,0.12,0.14,0.01,0.2
keyczar.csv,0.37,0.0,0.0,0.22,0.25,0.05,0.0,0.2
kowari.csv,0.69,0.25,0.05,0.92,0.38,0.45,0.19,0.87
redshell.csv,0.22,0.3,0.69,0.11,0.38,0.81,0.37,0.53
rtb-team.csv,0.02,0.19,0.05,0.14,0.0,0.07,0.15,0.13
