,recall,precision,pf,wins
algebsql.csv,0.535,0.505,0.685,1
galaxium.csv,0.615,0.49,0.47,10
hydrate.csv,0.395,0.42,0.31,6
ivef-sdk.csv,0.43,0.275,0.53,0
jmri.csv,0.33499999999999996,0.48,0.215,12
jython.csv,0.5700000000000001,0.53,0.395,15
kdenlive.csv,0.6599999999999999,0.445,0.53,7
ninject.csv,0.395,0.43,0.435,3
ondex.csv,0.35,0.495,0.245,13
opentibia.csv,0.44499999999999995,0.5449999999999999,0.33,14
runuomondains.csv,0.41000000000000003,0.43,0.20500000000000002,9
somap.csv,0.895,0.49,0.915,5
taverna.csv,0.32999999999999996,0.49,0.255,8
tigermud.csv,0.52,0.435,0.525,4
unbvision.csv,0.525,0.54,0.48,11
x-ray-mule.csv,0.475,0.44,0.52,2
