,vxl.csv,extprosys.csv,taverna.csv,abbot.csv,jsecurity.csv,jnode.csv,freelords.csv,officefloor.csv,aufs.csv,bulmages.csv,matrex.csv,projectfactory.csv,coot.csv,jruby.csv,emono.csv
abbot.csv,0.25,0.28,0.32,0.85,0.26,0.04,0.78,0.03,0.32,0.19,0.5,0.54,0.52,0.87,0.68
aufs.csv,0.0,0.28,0.31,0.66,0.19,0.0,0.74,0.0,0.79,0.2,0.67,0.48,0.0,0.86,0.66
bulmages.csv,0.0,1.0,0.0,0.0,0.25,0.0,0.76,0.0,0.0,0.62,0.0,1.0,0.0,0.0,0.67
coot.csv,0.25,0.28,0.34,0.71,0.19,0.04,0.74,0.03,0.32,0.21,0.49,0.48,0.52,0.87,0.66
emono.csv,0.24,0.27,0.29,0.67,0.21,0.04,0.73,0.03,0.32,0.19,0.49,0.49,0.57,0.87,0.8
extprosys.csv,0.0,0.74,1.0,0.67,0.3,0.0,0.81,0.0,0.0,0.26,0.0,0.5,0.0,0.0,0.64
freelords.csv,0.0,0.21,0.0,0.86,0.2,0.0,0.8,0.0,0.0,0.11,0.0,0.5,0.0,0.0,0.63
jnode.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jruby.csv,0.25,0.31,0.34,0.71,0.18,0.04,0.76,0.03,0.29,0.21,0.49,0.48,0.52,0.88,0.82
jsecurity.csv,0.0,0.33,0.75,0.0,0.73,0.0,0.79,0.0,0.0,0.6,0.0,0.5,0.0,0.0,0.78
matrex.csv,0.0,0.37,0.27,0.67,0.2,0.0,0.8,0.0,1.0,0.25,0.91,0.64,0.0,1.0,0.64
officefloor.csv,0.27,0.28,0.36,0.71,0.19,0.0,0.74,0.0,0.32,0.21,0.58,0.48,0.0,0.87,0.66
projectfactory.csv,0.0,0.38,0.0,1.0,0.23,0.0,0.74,0.0,0.0,0.19,0.0,0.66,0.0,0.0,0.66
taverna.csv,0.0,0.29,0.81,0.67,0.19,0.0,0.74,0.0,0.44,0.22,0.63,0.47,0.0,0.87,0.65
vxl.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
